"Lon","Lat","Area_km2","Eastings","Northings","Depth_m","REP_AREA","STRATUM","LOG10_DEPTH_M","LOG10_DEPTH_M_CEN"
-147.4461,59.3760379,13.719616,370609.800958355,1060819.77827251,119.078598022461,"630",38,2.07583371281804,-0.15518222855061
-147.38103,59.3727578,13.719616,374313.73842534,1060819.77411678,119.41332244873,"630",38,2.07705278192907,-0.150753902778431
-147.31597,59.3694453,13.719616,378017.831951041,1060819.77435597,184.895172119141,"630",136,2.266925571249,0.538967917565661
-147.25093,59.3661006,13.719616,381721.522588072,1060819.74387356,186.872497558594,"630",136,2.27154538999615,0.555749626031403
-147.18589,59.3627236,13.719616,385425.945662888,1060819.78607282,192.852798461914,"630",136,2.28522594523861,0.605444885151696
-147.12087,59.3593144,13.719616,389129.979658728,1060819.79670574,196.461990356445,"630",136,2.29327853957048,0.634696312072651
-147.05587,59.3558729,13.719616,392833.632631696,1060819.76313874,187.453659057617,"630",136,2.272893922181,0.560648232496594
-146.99087,59.3523991,13.719616,396538.038786,1060819.80329756,197.992584228516,"640",145,2.29664892415573,0.646939392293491
-146.9259,59.3488931,13.719616,400241.512919594,1060819.74936736,195.31282043457,"640",145,2.29073075153797,0.625441352444521
-146.86093,59.3453548,13.719616,403945.754039888,1060819.76957047,186.375869750977,"640",145,2.27038968316618,0.551551466719537
-146.79598,59.3417843,13.719616,407649.640559246,1060819.75415966,171.955871582031,"640",144,2.2354170097721,0.424511588904206
-146.73104,59.3381817,13.719616,411353.741771723,1060819.77475938,168.870956420898,"640",144,2.22755496306567,0.39595233517747
-146.66611,59.3345468,13.719616,415058.066978283,1060819.80940063,162.719543457031,"640",144,2.21143971707836,0.33741294763557
-146.6012,59.3308797,13.719616,418762.058191326,1060819.806419,159.304611206055,"640",144,2.20222834700239,0.303952213428119
-146.53631,59.3271804,13.719616,422465.72227311,1060819.76443456,146.439086914062,"640",144,2.16565701227846,0.171105123286629
-146.47143,59.323449,13.719616,426169.628460478,1060819.75736444,143.015396118164,"640",144,2.15538279333386,0.133783540670903
-146.40656,59.3196854,13.719616,429873.784851757,1060819.77442366,148.571762084961,"640",144,2.17193627418882,0.193914836941457
-146.34171,59.3158897,13.719616,433577.633369357,1060819.76177471,230.889251708984,"640",242,2.36340371623408,0.889429308167584
-146.27687,59.3120618,13.719616,437281.745769039,1060819.77283977,410.789459228516,"640",242,2.61361929116277,1.79834912988812
-146.21205,59.3082018,13.719616,440985.563944366,1060819.75269636,514.005676269531,"640",242,2.71096791502431,2.1519725758714
-141.02101,58.8899877,13.719616,741009.764856167,1060819.77511987,553,"640",242,2.7427251313047,2.26733215477906
-140.95778,58.8835374,13.719616,744714.033117436,1060819.82199923,215,"640",242,2.33243845991561,0.776946560998296
-140.89458,58.8770562,13.719616,748417.958622101,1060819.80756155,195,"640",145,2.29003461136252,0.622912590578502
-140.83141,58.8705441,13.719616,752121.547412768,1060819.73004785,192,"640",145,2.28330122870355,0.598453261986708
-140.76825,58.864001,13.719616,755825.935024674,1060819.80437644,189,"640",145,2.27646180417324,0.57360873131939
-140.70512,58.857427,13.719616,759529.998012184,1060819.81438741,188,"640",145,2.27415784926368,0.565239506956558
-140.64202,58.8508222,13.719616,763233.740168204,1060819.76931544,188,"640",145,2.27415784926368,0.565239506956558
-140.57894,58.8441864,13.719616,766937.735612165,1060819.76103248,186,"640",145,2.26951294421792,0.548366671333486
-140.51588,58.8375198,13.719616,770641.985882274,1060819.81142407,188,"640",145,2.27415784926368,0.565239506956558
-140.45285,58.8308224,13.719616,774345.933313965,1060819.80388089,187,"640",145,2.2718416065365,0.55682564651941
-140.38985,58.8240942,13.719616,778049.583879938,1060819.73673288,188,"640",145,2.27415784926368,0.565239506956558
-140.32687,58.8173351,13.719616,781753.509475248,1060819.71509618,186,"640",145,2.26951294421792,0.548366671333486
-140.26391,58.8105453,13.719616,785457.711501527,1060819.76088631,182,"640",145,2.26007138798507,0.514069775105644
-140.20098,58.8037247,13.719616,789161.634546511,1060819.74437302,182,"640",145,2.26007138798507,0.514069775105644
-140.13807,58.7968733,13.719616,792865.848203224,1060819.78332755,181,"640",145,2.25767857486918,0.50537776913709
-140.07519,58.7899913,13.719616,796569.790120265,1060819.77974017,180,"640",145,2.25527250510331,0.496637607765149
-140.01233,58.7830785,13.719616,800274.034490955,1060819.83064986,179,"640",145,2.25285303097989,0.48784875443523
-139.9495,58.776135,13.719616,803978.021258353,1060819.82602074,178.425476074219,"650",152,2.2514568642135,0.482777113116481
-139.8867,58.7691608,13.719616,807681.756318811,1060819.76428282,175.639739990234,"650",152,2.24462278552134,0.457952001457172
-139.82392,58.762156,13.719616,811385.806837964,1060819.77697927,173.981719970703,"650",152,2.24050361993258,0.442988939091287
-139.76117,58.7551206,13.719616,815089.615026891,1060819.74149872,174.704528808594,"650",152,2.24230416320324,0.449529497044327
-139.69844,58.7480545,13.719616,818793.752765063,1060819.76867645,174.630294799805,"650",152,2.2421195871536,0.448859015879509
-139.63574,58.7409578,13.719616,822497.659884198,1060819.74573542,174.718933105469,"650",152,2.24233996907969,0.449659563571336
-139.57306,58.7338305,13.719616,826201.905863745,1060819.79557151,169.748733520508,"650",152,2.22980654273394,0.40413130401767
-139.51041,58.7266727,13.719616,829905.930472334,1060819.80430665,170.766693115234,"650",152,2.23240316842078,0.413563668717693
-139.44779,58.7194843,13.719616,833609.74193369,1060819.75953862,172.847671508789,"650",152,2.23766353338554,0.432672191387865
-139.38519,58.7122654,13.719616,837313.90726991,1060819.79678278,220.759750366211,"650",252,2.34391989429593,0.818653410354247
-139.32262,58.705016,13.719616,841017.868620608,1060819.78960741,242.835098266602,"650",252,2.38531145786401,0.969010208046628
-139.26008,58.6977361,13.719616,844721.631762381,1060819.7365586,245.951568603516,"650",252,2.39084959670092,0.989127757346802
-139.19756,58.6904258,13.719616,848425.763638148,1060819.77484924,245.082183837891,"650",252,2.38931174151678,0.983541426199365
-139.13507,58.6830849,13.719616,852129.711300911,1060819.75460968,231.174911499023,"650",252,2.36394070003936,0.89137992704772
-139.0726,58.6757137,13.719616,855834.036709778,1060819.83598726,180.292098999023,"650",152,2.25597669490703,0.499195610283744
-139.01017,58.668312,13.719616,859537.623273329,1060819.73859765,124.591529846191,"650",152,2.0954885185182,-0.0837852241953453
-138.94776,58.6608799,13.719616,863241.60151269,1060819.73023733,117.568923950195,"650",152,2.07029254333487,-0.175310786815647
-138.88537,58.6534175,13.719616,866945.974616454,1060819.82208284,110.724876403809,"650",152,2.04424520417762,-0.269928969036489
-138.82302,58.6459247,13.719616,870649.623504721,1060819.74134147,105.079254150391,"650",152,2.02151698151488,-0.35249030478282
-138.76069,58.6384015,13.719616,874353.68116163,1060819.74829575,100.609130859375,"650",152,2.0026373972397,-0.421071280920868
-138.69839,58.630848,13.719616,878057.587084368,1060819.72193685,100.280792236328,"650",51,2.00121775630439,-0.426228193260129
-138.63611,58.6232643,13.719616,881761.908009021,1060819.8045743,106.530723571777,"650",152,2.02747487682099,-0.330847970403746
-138.57387,58.6156502,13.719616,885465.527414735,1060819.70812944,115.421646118164,"650",152,2.06228726382932,-0.204390340408903
-138.51165,58.6080059,13.719616,889169.573095645,1060819.71914369,118.843826293945,"650",152,2.07497662589497,-0.158295637032639
-138.44945,58.6003314,13.719616,892874.050658985,1060819.83797744,122.5,"650",152,2.08813608870055,-0.110493270650783
-138.38729,58.5926266,13.719616,896577.841023567,1060819.78412596,122.534820556641,"650",152,2.088259519123,-0.110044903847094
-138.32516,58.5848917,13.719616,900281.508230981,1060819.71192956,125.810989379883,"650",152,2.09971857766407,-0.0684193357776247
-138.26305,58.5771265,13.719616,903985.626729869,1060819.73449684,131.389755249023,"650",152,2.11856150363874,2.84773630052623e-05
-138.20097,58.5693312,13.719616,907689.633223353,1060819.73728927,132.777725219727,"650",152,2.12312522393597,0.0166064055760052
-138.13892,58.5615057,13.719616,911393.535901762,1060819.70818859,132.375442504883,"650",152,2.12180742487839,0.0118194386383156
-138.07689,58.5536502,13.719616,915097.898670729,1060819.80546007,131.182601928711,"650",152,2.11787624062361,-0.00246077270755622
-138.0149,58.5457645,13.719616,918801.605076655,1060819.73112511,130.877395629883,"650",152,2.11686464425188,-0.00613544401491953
-137.95293,58.5378487,13.719616,922505.785289496,1060819.77096244,135.672119140625,"650",152,2.13249060854808,0.0506266048158365
-137.89099,58.5299029,13.719616,926209.878504054,1060819.79681588,139.162048339844,"650",152,2.14352081254569,0.0906943386245795
-137.82908,58.521927,13.719616,929913.892900252,1060819.79663199,145.334426879883,"650",152,2.16236850234327,0.159159456575558
-137.7672,58.5139211,13.719616,933617.831283223,1060819.78006614,162.037155151367,"650",152,2.20961460977131,0.33078315966726
-137.70535,58.5058853,13.719616,937321.696411547,1060819.75677519,166.517959594727,"650",152,2.22146108067871,0.373816021343589
-137.64352,58.4978194,13.719616,941026.06281417,1060819.84560003,176.894241333008,"650",152,2.24771369498996,0.469179875197549
-137.58173,58.4897236,13.719616,944729.80322695,1060819.78422253,178.565353393555,"650",152,2.25179719761159,0.484013390161207
-137.51996,58.4815978,13.719616,948434.053104745,1060819.84460521,150.673568725586,"650",152,2.17803707472079,0.216076281261805
-137.45823,58.4734421,13.719616,952137.687855371,1060819.75137371,123.534873962402,"650",152,2.09178957647367,-0.0972218048103936
-137.39652,58.4652565,13.719616,955841.840176455,1060819.78957766,104.034454345703,"650",152,2.0171771936656,-0.368254787866633
-137.33484,58.457041,13.719616,959545.951830857,1060819.81528254,66.9864349365234,"650",51,1.82598686495941,-1.06276263188015
-137.27319,58.4487957,11.53287653,963250.025433059,1060819.83820043,29.5089263916016,"650",51,1.46995340907011,-2.35607087356606
-153.60238,59.5059948,13.719616,22434.0116412422,1057115.77700325,14.0722742080688,"630",36,1.14836428906246,-3.52425844825209
-153.53674,59.5057801,13.719616,26137.5801681553,1057115.77444737,17.1836051940918,"630",36,1.23511428590045,-3.20913501245991
-153.47109,59.5055327,13.719616,29841.7639358699,1057115.78086679,21.0475826263428,"630",36,1.32320222310152,-2.88915144549232
-153.40544,59.5052525,13.719616,33546.0060668509,1057115.78183852,24.4112529754639,"630",36,1.38759007136165,-2.65525956414861
-153.3398,59.5049395,13.719616,37249.7496163556,1057115.77190805,26.0920257568359,"630",36,1.416507798566,-2.55021456260292
-153.27416,59.5045939,13.719616,40953.5657960934,1057115.77810329,29.2999992370605,"630",36,1.46686760904556,-2.36728018701096
-153.20851,59.5042154,13.719616,44658.0263953293,1057115.77379614,31.1000003814697,"630",36,1.49276039435385,-2.27322342890162
-153.14287,59.5038043,13.719616,48362.0098679769,1057115.77984643,34.7000007629395,"630",36,1.54032948433959,-2.10042647650741
-153.07724,59.5033604,13.719616,52065.5237129132,1057115.77244576,40.2000007629395,"630",36,1.60422606132677,-1.86831916112429
-153.0116,59.5028838,13.719616,55769.7034189315,1057115.77814124,41.0806922912598,"630",36,1.61363775371153,-1.8341307467265
-152.94596,59.5023744,13.719616,59473.9921833343,1057115.77873281,41.9872817993164,"630",36,1.62311775990184,-1.79969417922319
-152.88033,59.5018323,13.719616,63177.8328701207,1057115.77616803,49.0065460205078,"630",36,1.69025409453274,-1.55581829211633
-152.8147,59.5012575,13.719616,66881.7968992867,1057115.77914285,50.1541290283203,"630",36,1.70030669289778,-1.51930175665932
-152.74907,59.5006499,13.719616,70585.8917003029,1057115.77679389,63.798152923584,"630",37,1.8048081052618,-1.13969547066964
-152.68345,59.5000096,13.719616,74289.5601023533,1057115.76944902,62.7714729309082,"630",37,1.7977623194785,-1.16528961827561
-152.61782,59.4993366,13.719616,77993.9377242603,1057115.77927543,61.7795791625977,"630",37,1.79084494559729,-1.19041730361927
-152.5522,59.4986309,13.719616,81697.9033818649,1057115.78371287,64.9319229125977,"630",37,1.81245826438461,-1.111905908537
-152.48658,59.4978924,13.719616,85402.0287468635,1057115.78315717,58.6726264953613,"630",37,1.76843552995675,-1.27182055789174
-152.42097,59.4971212,13.719616,89105.7566015787,1057115.77577632,54.6878395080566,"630",37,1.73789076652214,-1.38277584492131
-152.35536,59.4963173,13.719616,92809.6583614524,1057115.77429629,59.5817184448242,"630",37,1.77511302490021,-1.24756424405008
-152.28975,59.4954807,13.719616,96513.7412405592,1057115.77915913,70.7227401733398,"630",37,1.84955907919826,-0.977135457114363
-152.22414,59.4946113,13.719616,100218.012751128,1057115.77964733,46.0614356994629,"630",36,1.66333747046358,-1.65359419258629
-152.15854,59.4937093,13.719616,103921.915318111,1057115.78294599,44.4888458251953,"630",36,1.64825113898583,-1.70839599987218
-152.09294,59.4927745,13.719616,107626.020962594,1057115.78172906,42.2245597839355,"630",36,1.62556513048925,-1.79080399067829
-152.02735,59.491807,13.719616,111329.772395664,1057115.77092421,57.1560211181641,"630",37,1.75706198802357,-1.3131354828687
-151.96176,59.4908069,13.719616,115033.74068447,1057115.77788782,82.2803268432617,"630",38,1.91529600817999,-0.738342976719978
-151.89617,59.489774,13.719616,118737.933712927,1057115.78081675,74.9490966796875,"630",37,1.87476640290289,-0.885568670457716
-151.83059,59.4887084,13.719616,122441.794156076,1057115.77301833,66.8753967285156,"630",37,1.82526637142546,-1.06537985846412
-151.76501,59.4876102,13.719616,126145.893044938,1057115.78357481,35.7089653015137,"630",36,1.55277726631282,-2.05520932415726
-151.69944,59.4864792,13.33300471,129849.674125947,1057115.7711865,19.8122959136963,"630",36,1.29693480592084,-2.98456907146436
-150.58547,59.4622547,9.447496389,192817.916468228,1057115.78708973,101.132209777832,"630",38,2.00488949684643,-0.412890423379818
-150.52,59.4605359,10.3431585,196521.70947961,1057115.77152381,16.4418392181396,"630",36,1.21595039700037,-3.27874873849395
-150.45453,59.4587845,12.15353749,200225.884405694,1057115.77748751,214.918975830078,"630",136,2.3322747623247,0.776351921814918
-150.38907,59.4570006,8.890842045,203929.883582663,1057115.78639669,42.9424438476562,"630",36,1.6328867564335,-1.76420784073898
-150.25817,59.4533348,13.68260971,211337.950475115,1057115.78627728,126.914840698242,"630",135,2.103512408986,-0.0546380654080696
-150.19273,59.451453,13.719616,215042.031873987,1057115.78818807,118.769775390625,"630",38,2.07470593516426,-0.159278933818888
-150.1273,59.4495387,13.719616,218745.966039768,1057115.7914742,143.674850463867,"630",135,2.15738075379424,0.141041225832877
-150.06188,59.4475917,13.719616,222449.761400206,1057115.77318371,147.798583984375,"630",135,2.16967027322851,0.185683482080941
-149.99646,59.4456122,13.719616,226153.987975107,1057115.78908528,148.045425415039,"630",135,2.17039499228797,0.188316058084685
-149.93106,59.4436001,13.719616,229857.525146578,1057115.75987561,164.453277587891,"630",136,2.21604253348392,0.354132894297353
-149.86566,59.4415554,13.719616,233561.508445437,1057115.75364596,178.212615966797,"630",136,2.25093844521614,0.480893931772596
-149.80026,59.4394782,13.719616,237265.944292732,1057115.78267234,198.239440917969,"630",136,2.29719006422073,0.648905108982168
-149.73488,59.4373685,13.719616,240969.711379982,1057115.77551807,162.610610961914,"630",136,2.21114888155233,0.336356473934655
-149.6695,59.4352261,13.719616,244673.946656171,1057115.78135644,93.8276519775391,"630",38,1.97233084830958,-0.531161242580461
-149.60414,59.4330513,13.719616,248377.526655893,1057115.76002958,93.8697509765625,"630",38,1.97252566574432,-0.530453559103488
-149.53878,59.4308439,13.719616,252081.588334931,1057115.76297748,97.7451400756836,"630",38,1.99009517332332,-0.466631498062839
-149.47343,59.428604,13.719616,255785.573848433,1057115.76404476,116.00853729248,"630",38,2.06448995097332,-0.196388975958245
-149.40808,59.4263315,13.719616,259490.055251641,1057115.79069703,132.704635620117,"630",135,2.12288609384465,0.0157377542938448
-149.34275,59.4240266,13.719616,263193.909689328,1057115.78721959,156.512359619141,"630",136,2.19454863902269,0.276055313685695
-149.27743,59.4216891,13.719616,266897.709995766,1057115.76940161,156.749160766602,"630",136,2.19520522430078,0.278440390530246
-149.21211,59.4193191,13.719616,270602.026674512,1057115.78874334,200.311401367188,"630",136,2.3017056692633,0.665308256273954
-149.14681,59.4169167,13.719616,274305.737581199,1057115.77507754,218.193588256836,"630",136,2.33884198444853,0.800207664462796
-149.08151,59.4144817,13.719616,278009.979809623,1057115.78778561,204.407043457031,"630",136,2.31049585663792,0.697239024547272
-149.01623,59.4120143,13.719616,281713.63038342,1057115.76565465,195.465637207031,"630",136,2.29107041961899,0.626675212693752
-148.95095,59.4095144,13.719616,285417.825586246,1057115.78148394,190.670272827148,"630",136,2.28028298799358,0.587489360923397
-148.88568,59.406982,13.719616,289122.008281223,1057115.79309773,173.654708862305,"630",136,2.23968656423871,0.440020945928509
-148.82043,59.4044172,13.719616,292825.620457868,1057115.76725388,129.085525512695,"630",135,2.11087754712785,-0.0278838553684117
-148.75518,59.4018199,13.719616,296529.798425384,1057115.78015259,106.954788208008,"630",38,2.02920023206573,-0.324580536484409
-148.68994,59.3991901,13.719616,300233.985039468,1057115.78799701,94.3422470092773,"630",38,1.97470621590066,-0.522532608299718
-148.62472,59.396528,13.719616,303937.621345268,1057115.76706551,89.8142929077148,"630",38,1.95334545511956,-0.600126574568631
-148.5595,59.3938333,13.719616,307641.845474301,1057115.77466946,95.3289413452148,"630",38,1.9792247700862,-0.506118748107635
-148.4943,59.3911063,13.719616,311345.533329145,1057115.75193972,97.8465270996094,"630",38,1.99054541570437,-0.464995971478085
-148.4291,59.3883469,13.719616,315049.821228107,1057115.78074196,102.727813720703,"630",38,2.01168804544756,-0.388194376444046
-148.36392,59.385555,13.719616,318753.588728264,1057115.75543633,132.482559204102,"630",135,2.12215870891457,0.0130954943899364
-148.29874,59.3827308,13.719616,322457.969354013,1057115.79358084,150.277679443359,"630",135,2.17689448015815,0.211925752876562
-148.23358,59.3798741,13.719616,326161.84361573,1057115.77619924,188.041351318359,"630",136,2.27425336349047,0.565586466869051
-148.16843,59.3769851,13.719616,329865.780788048,1057115.77344076,182.347930908203,"630",136,2.26090083976251,0.517082797623861
-148.10329,59.3740637,13.719616,333569.788829249,1057115.77405613,165.931915283203,"630",136,2.21992992609864,0.368254030454998
-148.03816,59.3711099,13.719616,337273.874736121,1057115.77795305,166.546340942383,"630",136,2.22153509559226,0.374084883991531
-147.97304,59.3681238,13.719616,340978.044489323,1057115.79619127,183.013565063477,"630",136,2.2624832810631,0.522831089932316
-147.90794,59.3651053,13.719616,344681.74187084,1057115.76567448,181.815902709961,"630",136,2.25963186654895,0.512473192856618
-147.84285,59.3620545,13.719616,348385.537034339,1057115.74828037,177.605133056641,"630",136,2.24945551339055,0.475507112303335
-147.77776,59.3589714,13.719616,352090.001132971,1057115.79699862,155.665084838867,"630",136,2.19219121268216,0.267491851839789
-147.71269,59.3558559,13.719616,355794.013772134,1057115.79521263,141.043182373047,"630",135,2.14935209843662,0.11187675835965
-147.64764,59.3527081,13.719616,359497.580863359,1057115.75238901,129.489807128906,"630",135,2.11223558400112,-0.0229507226763454
-147.58259,59.349528,13.719616,363201.837751467,1057115.77625842,123.904983520508,"630",38,2.09308877426897,-0.092502407831111
-147.51756,59.3463156,13.719616,366905.662975925,1057115.75803952,122.359909057617,"630",38,2.08763914552914,-0.1122984400488
-147.45254,59.343071,13.719616,370609.626574359,1057115.76304885,124.13500213623,"630",38,2.09389425604575,-0.0895764574654912
-147.38753,59.339794,13.719616,374313.73767143,1057115.76910701,126.36962890625,"630",135,2.10164271015436,-0.0614298341826883
-147.32253,59.3364848,13.719616,378018.000986564,1057115.79855751,171.259994506836,"630",136,2.23365592575577,0.418114368544844
-147.25755,59.3331433,13.719616,381721.860347945,1057115.78290365,184.331680297852,"630",136,2.26559998196981,0.534152652282258
-147.19258,59.3297696,13.719616,385425.885737146,1057115.78975597,190.894790649414,"630",136,2.28079407704174,0.589345915882742
-147.12763,59.3263636,13.719616,389129.520997747,1057115.74953822,194.845596313477,"630",136,2.28969059479194,0.621662934236823
-147.06268,59.3229254,13.719616,392833.900283726,1057115.7901596,196.531021118164,"630",136,2.29343111062559,0.635250533592407
-146.99775,59.3194549,13.719616,396537.90325335,1057115.78292785,189.334060668945,"640",145,2.27722874935704,0.576394695701997
-146.93284,59.3159523,13.719616,400241.534443584,1057115.74859715,185.958541870117,"640",145,2.26941613215374,0.548014996965756
-146.86793,59.3124175,13.719616,403945.930297581,1057115.79623042,190.482116699219,"640",145,2.27985420844514,0.585931799085625
-146.80304,59.3088504,13.719616,407649.970496276,1057115.79384266,186.547821044922,"640",145,2.27079018066876,0.553006292698098
-146.73817,59.3052512,13.719616,411353.659501448,1057115.76223105,189.816436767578,"640",145,2.27833381656537,0.580408904211077
-146.67331,59.3016198,13.719616,415057.569578162,1057115.75136023,191.70295715332,"640",145,2.28262881222842,0.596010677575765
-146.60846,59.2979562,13.719616,418761.707589066,1057115.76150263,207.658737182617,"640",242,2.31735020864778,0.722137779984813
-146.54363,59.2942605,13.719616,422465.514940094,1057115.7404437,217.084060668945,"640",242,2.33662793668495,0.792165032028242
-146.47881,59.2905327,13.719616,426169.562655022,1057115.75098363,233.044708251953,"640",242,2.36743924585231,0.904088558944391
-146.414,59.2867727,13.719616,429873.858827893,1057115.78233325,277.031951904297,"640",242,2.44252986197223,1.17685874695551
-146.34921,59.2829806,13.719616,433577.844821609,1057115.7806507,297.172576904297,"640",242,2.47300873022771,1.2875746666536
-146.28444,59.2791564,13.719616,437281.527448792,1057115.74461425,313.740447998047,"640",242,2.49657051235399,1.37316394628073
-146.21967,59.2753001,13.719616,440986.041919637,1057115.80572354,537.191040039062,"640",242,2.73012876033688,2.22157524593092
-140.97035,58.8510373,13.719616,744713.71537106,1057115.757463,454,"640",242,2.6570558528571,1.95613447927182
-140.90721,58.8445622,13.719616,748417.509906915,1057115.72356802,203,"640",242,2.30749603791321,0.68634204221023
-140.84409,58.8380561,13.719616,752121.530546524,1057115.72500249,204,"640",242,2.3096301674259,0.694094367846841
-140.78099,58.8315191,13.719616,755825.781146238,1057115.77265116,197,"640",145,2.29446622616159,0.639010639368061
-140.71792,58.8249512,13.719616,759529.703535375,1057115.75208103,196,"640",145,2.29225607135648,0.630982148287862
-140.65487,58.8183525,13.719616,763233.86570786,1057115.78744598,196,"640",145,2.29225607135648,0.630982148287862
-140.59185,58.811723,13.719616,766937.709450814,1057115.76321828,195,"640",145,2.29003461136252,0.622912590578502
-140.52885,58.8050626,13.719616,770641.807198812,1057115.78278675,188,"640",145,2.27415784926368,0.565239506956558
-140.46588,58.7983714,13.719616,774345.598496845,1057115.74048808,190,"640",145,2.27875360095283,0.581933790704336
-140.40293,58.7916494,13.719616,778049.653516551,1057115.75180202,190,"640",145,2.27875360095283,0.581933790704336
-140.34,58.7848966,13.719616,781753.978223396,1057115.81673835,187,"640",145,2.2718416065365,0.55682564651941
-140.2771,58.778113,13.719616,785458.014376654,1057115.8170481,186,"640",145,2.26951294421792,0.548366671333486
-140.21423,58.7712988,13.719616,789161.763323333,1057115.77296954,184,"640",145,2.26481782300954,0.531311423142427
-140.15138,58.7644538,13.719616,792865.799778424,1057115.78038323,181,"640",145,2.25767857486918,0.50537776913709
-140.08856,58.7575781,13.719616,796569.563159987,1057115.73034006,181,"640",145,2.25767857486918,0.50537776913709
-140.02576,58.7506717,13.719616,800273.62357484,1057115.74173969,180,"640",145,2.25527250510331,0.496637607765149
-139.96298,58.7437346,13.719616,803977.986923527,1057115.81466519,181.393447875977,"650",152,2.25862159582937,0.508803337042905
-139.90024,58.7367669,13.719616,807681.528344479,1057115.71690184,180.34342956543,"650",152,2.25610032433413,0.499644699981175
-139.83751,58.7297686,13.719616,811385.946297631,1057115.81173471,178.851745605469,"650",152,2.25249318325,0.486541590664186
-139.77482,58.7227396,13.719616,815089.556409542,1057115.72182893,177.305389404297,"650",152,2.24872193668932,0.472842360500052
-139.71214,58.7156801,13.719616,818794.05238729,1057115.8356877,182.122970581055,"650",152,2.2603647254075,0.515135337062667
-139.6495,58.7085899,13.719616,822497.752232071,1057115.76173645,179.226974487305,"650",152,2.25340337357038,0.489847899729723
-139.58688,58.7014693,13.719616,826201.782990941,1057115.77834911,179.735977172852,"650",152,2.25463501714107,0.49432190281693
-139.52429,58.694318,13.719616,829905.59348199,1057115.72797733,183.118682861328,"650",152,2.26273265587818,0.523736955654428
-139.46172,58.6871363,13.719616,833609.746478418,1057115.76738841,219.348648071289,"650",252,2.341134962028,0.808537013158772
-139.39918,58.679924,13.719616,837313.688410818,1057115.74886593,244.640762329102,"650",252,2.38852882138253,0.980697432059326
-139.33666,58.6726813,13.719616,841017.984396094,1057115.81939205,250.557907104492,"650",252,2.39890811275666,1.0184006952077
-139.27418,58.6654081,13.719616,844721.514235604,1057115.71387689,249.205856323242,"650",252,2.39655824400231,1.00986468664839
-139.21171,58.6581044,13.719616,848425.976300491,1057115.81246,239.924087524414,"650",252,2.38007385177688,0.949984358067788
-139.14928,58.6507704,13.719616,852129.678795491,1057115.75391443,194.728927612305,"650",152,2.28943047216311,0.620718026576739
-139.08687,58.6434059,13.719616,855833.760795441,1057115.77107637,144.26301574707,"650",152,2.15915500666052,0.14748628265783
-139.02449,58.636011,13.719616,859537.661352489,1057115.74567532,125.07120513916,"650",152,2.09715733456464,-0.0777231715679278
-138.96213,58.6285858,13.719616,863241.947873129,1057115.81718218,117.219299316406,"650",152,2.06899912103871,-0.180009204023161
-138.8998,58.6211301,13.719616,866946.066874045,1057115.8335509,109.692314147949,"650",152,2.04017619876823,-0.284709822196184
-138.8375,58.6136442,13.719616,870650.016500315,1057115.82606771,104.287864685059,"650",152,2.01823377528234,-0.364416705545037
-138.77523,58.606128,13.719616,874353.804927741,1057115.78246695,100.997833251953,"650",152,2.00431205678448,-0.414988001511423
-138.71298,58.5985814,13.719616,878058.004567534,1057115.82272071,102.015815734863,"650",152,2.00866750660424,-0.399166625584614
-138.65076,58.5910046,13.719616,881762.051784076,1057115.83614425,101.767730712891,"650",152,2.00761009042722,-0.40300773948559
-138.58857,58.5833975,13.719616,885465.954765831,1057115.81051633,107.276779174805,"650",152,2.0305057259956,-0.319838268500759
-138.52641,58.5757602,13.719616,889169.716574981,1057115.75538589,116.270690917969,"650",152,2.06547025319129,-0.192827982133465
-138.46427,58.5680927,13.719616,892873.907018256,1057115.80387923,120.83097076416,"650",152,2.08217826464981,-0.132135346191384
-138.40216,58.560395,13.719616,896577.967495195,1057115.82135726,118.900001525879,"650",152,2.07518186019212,-0.157550113813984
-138.34008,58.5526671,13.719616,900281.903599884,1057115.80652409,121.706443786621,"650",152,2.08531357269914,-0.120746192522386
-138.27803,58.544909,13.719616,903985.720920332,1057115.75809606,121.554275512695,"650",152,2.08477023918853,-0.122719877005247
-138.216,58.5371208,13.719616,907689.986607847,1057115.82234062,127.555847167969,"650",152,2.10570037148818,-0.0466901889100386
-138.15401,58.5293025,13.719616,911393.577806722,1057115.72519344,133.788314819336,"650",152,2.12641818345352,0.0285682356038529
-138.09204,58.5214541,13.719616,915097.628457496,1057115.73931222,139.580902099609,"650",152,2.14482600080761,0.0954354962550488
-138.0301,58.5135756,13.719616,918801.579892856,1057115.72677637,142.368011474609,"650",152,2.15341241907132,0.126626063667542
-137.96818,58.505667,13.719616,922506.001840538,1057115.82526321,144.451034545898,"650",152,2.15972065657112,0.149541032511209
-137.9063,58.4977284,13.719616,926209.768738625,1057115.76714318,149.806411743164,"650",152,2.17553040164839,0.206970673656349
-137.84444,58.4897598,13.719616,929914.014472862,1057115.82957591,160.387313842773,"650",152,2.20517001391094,0.314637956563179
-137.78262,58.4817612,13.719616,933617.61612053,1057115.73186799,165.211608886719,"650",152,2.2180405605286,0.361390821329906
-137.72082,58.4737326,13.719616,937321.707555083,1057115.75343358,174.856307983398,"650",152,2.24268130420584,0.450899479440269
-137.65905,58.4656741,13.719616,941025.727319972,1057115.76390754,179.199996948242,"650",152,2.25333799793012,0.489610419647565
