"Lon","Lat","DEPTH_EFH"
-156.6184749,56.92572136,97
-156.5575608,56.92701444,86
-156.4966424,56.9282771,155
-156.4357198,56.92950934,114
-156.3747931,56.93071114,193
-156.3138624,56.93188251,175
-156.2529278,56.93302345,194
-156.1919894,56.93413395,200
-156.1310473,56.93521401,202
-156.0701016,56.93626363,232
-156.0091525,56.9372828,229
-155.9481999,56.93827152,286
-155.8872441,56.93922979,325
-155.826285,56.94015761,319
-155.765323,56.94105497,311
-155.7043579,56.94192188,307
-155.6433899,56.94275833,303
-155.5824192,56.94356431,294
-155.5214458,56.94433983,295
-155.4604699,56.94508489,289
-155.3994915,56.94579948,280
-155.3385107,56.9464836,272
-155.2775277,56.94713725,262
-155.2165425,56.94776043,248
-155.1555552,56.94835313,229
-155.0945661,56.94891536,188
-155.033575,56.94944712,126
-154.9725822,56.94994839,99
-154.9115878,56.95041919,89
-154.8505919,56.95085951,83
-154.7895945,56.95126934,72
-154.7285958,56.9516487,65
-154.6675958,56.95199757,55
-154.6065947,56.95231595,48
-154.5455926,56.95260386,41
-154.4845896,56.95286127,37
-154.0575513,56.95380955,49
-153.9965446,56.95382307,82
-153.8745314,56.95375864,48
-153.5695037,56.95306403,51
-153.5085,56.95283364,149
-153.4474971,56.95257277,153
-153.3864951,56.95228142,70
-153.3254941,56.95195958,49
-153.2644943,56.95160725,51
-153.2034957,56.95122445,93
-153.1424985,56.95081116,179
-153.0815027,56.95036739,139
-153.0205085,56.94989314,156
-152.9595159,56.94938841,147
-152.898525,56.94885321,142
-152.8375361,56.94828752,148
-152.7765491,56.94769137,154
-152.7155641,56.94706474,160
-152.6545813,56.94640763,167
-152.5936008,56.94572006,179
-152.5326227,56.94500202,185
-152.471647,56.94425351,168
-152.4106739,56.94347454,134
-152.3497035,56.9426651,96
-152.2887359,56.94182521,92
-152.2277712,56.94095485,94
-152.1668094,56.94005404,100
-152.1058507,56.93912277,99
-152.0448953,56.93816105,101
-151.9839431,56.93716887,102
-151.9229943,56.93614626,102
-151.862049,56.93509319,92
-151.8011074,56.93400968,84
-151.7401694,56.93289574,97
-151.6792352,56.93175135,139
-151.618305,56.93057653,169
-151.5573787,56.92937128,226
-151.4964566,56.9281356,486
-151.4355387,56.92686949,930
-151.3746251,56.92557296,971
-151.3137159,56.92424602,920
-151.2528112,56.92288865,848
-151.1919112,56.92150087,969
-135.0095241,55.42324818,879
-134.9533854,55.41385515,759
-134.8972746,55.40443504,711
-134.8411919,55.39498788,630
-134.7851372,55.38551367,458
-134.7291108,55.37601244,251
-134.6731125,55.36648421,248
-134.6171425,55.356929,223
-134.5612009,55.34734682,219
-134.5052876,55.3377377,216
-134.4494028,55.32810165,214
-134.3935464,55.31843869,219
-134.3377187,55.30874885,217
-134.2819195,55.29903213,214
-134.226149,55.28928857,211
-134.1704073,55.27951818,205
-134.1146943,55.26972098,198
-134.0590102,55.25989698,188
-134.003355,55.25004622,173
-133.9477287,55.2401687,151
-133.8921315,55.23026445,138
-133.8365633,55.22033348,132
-133.7810242,55.21037582,133
-133.7255143,55.20039149,144
-133.6700336,55.1903805,164
-133.6145822,55.18034288,129
-133.5591602,55.17027864,122
-133.5037675,55.16018781,152
-133.4484043,55.1500704,104
-133.3930706,55.13992643,140
-133.3377664,55.12975593,117
-133.2824918,55.11955891,110
-133.2272469,55.10933539,63
-156.9811285,56.88416655,52
-156.920298,56.8856408,62
-156.8594627,56.88708468,91
-156.7986225,56.88849818,52
-156.7377776,56.88988129,165
-156.6769282,56.89123402,56
-156.6160742,56.89255636,58
-156.5552158,56.8938483,83
-156.4943532,56.89510985,105
-156.4334864,56.896341,158
-156.3726154,56.89754174,182
-156.3117405,56.89871208,205
-156.2508617,56.89985201,202
-156.1899791,56.90096154,210
-156.1290928,56.90204064,211
-156.068203,56.90308933,230
-156.0073096,56.90410761,235
-155.9464129,56.90509546,284
-155.8855129,56.90605288,311
-155.8246098,56.90697988,323
-155.7637035,56.90787646,311
-155.7027943,56.9087426,304
-155.6418823,56.90957831,300
-155.5809675,56.91038358,296
-155.52005,56.91115842,292
-155.4591299,56.91190282,286
-155.3982074,56.91261678,279
-155.3372826,56.9133003,266
-155.2763555,56.91395337,251
-155.2154262,56.914576,238
-155.1544949,56.91516818,207
-155.0935617,56.91572992,168
-155.0326266,56.9162612,104
-154.9716898,56.91676203,98
-154.9107513,56.91723242,80
-154.8498113,56.91767234,78
-154.7888699,56.91808182,71
-154.7279271,56.91846084,66
-154.6669831,56.9188094,54
-154.606038,56.91912751,49
-154.5450919,56.91941515,46
-154.4841449,56.91967234,44
-154.423197,56.91989907,39
-154.3622484,56.92009534,35
-154.1184491,56.92057582,70
-154.0574985,56.92061979,62
-153.9965478,56.92063329,93
-153.9355971,56.92061634,34
-153.6917965,56.9202439,32
-153.6308473,56.92007464,61
-153.5698988,56.91987492,115
-153.5089511,56.91964474,136
-153.4480041,56.9193841,163
-153.3870581,56.919093,138
-153.3261131,56.91877144,98
-153.2651693,56.91841943,124
-153.2042267,56.91803696,185
-153.1432854,56.91762404,169
-153.0823456,56.91718066,121
-153.0214073,56.91670683,122
-152.9604707,56.91620255,132
-152.8995358,56.91566781,122
-152.8386027,56.91510263,131
-152.7776717,56.914507,145
-152.7167427,56.91388092,154
-152.6558158,56.9132244,163
-152.5948912,56.91253743,172
-152.533969,56.91182002,184
-152.4730492,56.91107218,182
-152.412132,56.91029389,158
-152.3512175,56.90948517,97
-152.2903058,56.90864601,98
-152.2293969,56.90777642,100
-152.168491,56.9068764,106
-152.1075882,56.90594595,104
-152.0466886,56.90498508,106
-151.9857923,56.90399378,105
-151.9248993,56.90297207,103
-151.8640099,56.90191993,94
-151.803124,56.90083738,92
-151.7422418,56.89972441,115
-151.6813634,56.89858103,165
-151.620489,56.89740725,218
-151.5596185,56.89620306,325
-151.4987521,56.89496847,641
-151.4378899,56.89370348,864
-151.3161786,56.89108231,951
-151.2553297,56.88972614,953
-134.8018057,55.35364017,847
-134.7458222,55.34414652,647
-134.6898669,55.33462589,421
-134.6339398,55.32507829,275
-134.578041,55.31550374,223
-134.5221705,55.30590227,221
-134.4663283,55.29627388,223
-134.4105146,55.28661861,228
-134.3547294,55.27693646,228
-134.2989727,55.26722747,318
-134.2432447,55.25749164,326
-134.1875453,55.247729,382
-134.1318746,55.23793956,391
-134.0762327,55.22812335,214
-134.0206196,55.21828038,194
-133.9650354,55.20841068,158
-133.9094801,55.19851426,140
-133.8539538,55.18859114,134
-133.7984566,55.17864135,134
-133.7429885,55.16866489,166
-133.6875495,55.1586618,181
-133.6321397,55.14863209,180
-133.5767592,55.13857578,141
-133.5214081,55.12849289,127
-133.4660863,55.11838344,123
-133.4107939,55.10824745,110
-133.355531,55.09808493,137
-133.3002977,55.08789592,101
-133.2450939,55.07768043,55
-157.0391685,56.84950438,44
-156.9783986,56.85100769,54
-156.9176237,56.85248065,135
-156.8568439,56.85392325,164
-156.7960594,56.85533551,65
-156.7352701,56.85671741,144
-156.6744762,56.85806894,84
-156.6136779,56.85939012,64
-156.5528752,56.86068093,78
-156.4920682,56.86194136,147
-156.431257,56.86317143,166
-156.3704417,56.86437112,188
-156.3096225,56.86554043,211
-156.2487994,56.86667936,199
-156.1879725,56.8677879,215
-156.1271419,56.86886606,213
-156.0663078,56.86991383,230
-156.0054702,56.8709312,249
-155.9446292,56.87191818,293
-155.883785,56.87287477,316
-155.8229376,56.87380095,321
-155.7620871,56.87469673,309
-155.7012337,56.87556211,306
-155.6403774,56.87639709,299
-155.5795184,56.87720165,296
-155.5186567,56.87797581,287
-155.4577924,56.87871955,281
-155.3969257,56.87943288,269
-155.3360567,56.8801158,260
-155.2751854,56.8807683,246
-155.214312,56.88139038,227
-155.1534365,56.88198204,188
-155.0925591,56.88254328,130
-155.0316799,56.88307409,101
-154.9707989,56.88357449,95
-154.9099163,56.88404445,83
-154.8490322,56.88448399,69
-154.7881466,56.88489311,66
-154.7272597,56.88527179,70
-154.6663716,56.88562005,54
-154.6054824,56.88593787,50
-154.5445921,56.88622527,48
-154.4837009,56.88648223,54
-154.422809,56.88670876,57
-154.3619163,56.88690486,45
-154.179235,56.88731055,80
-154.1183405,56.88738491,84
-154.0574457,56.88742884,83
-153.9965509,56.88744234,54
-153.6920791,56.88705329,49
-153.6311858,56.88688417,53
-153.5702932,56.88668463,48
-153.5094013,56.88645465,75
-153.4485102,56.88619424,146
-153.3876201,56.8859034,164
-153.326731,56.88558213,177
-153.265843,56.88523042,191
-153.2049563,56.88484829,175
-153.1440709,56.88443573,95
-153.0831869,56.88399274,94
-153.0223045,56.88351933,89
-152.9614237,56.88301549,93
-152.9005446,56.88248123,95
-152.8396675,56.88191654,104
-152.7787922,56.88132144,122
-152.717919,56.88069591,142
-152.657048,56.88003997,153
-152.5961792,56.87935361,164
-152.5353128,56.87863683,180
-152.4744488,56.87788964,189
-152.4135875,56.87711204,164
-152.3527287,56.87630403,111
-152.2918728,56.87546561,103
-152.2310197,56.87459679,108
-152.1701695,56.87369756,111
-152.1093225,56.87276793,111
-152.0484786,56.87180791,111
-151.987638,56.87081748,111
-151.9268008,56.86979666,101
-151.8659671,56.86874545,97
-151.8051369,56.86766385,108
-151.7443105,56.86655187,143
-151.6834878,56.8654095,204
-151.622669,56.86423674,322
-151.5618542,56.86303361,565
-151.5010434,56.86180011,809
-134.7065931,55.30276372,659
-134.6507089,55.29322372,469
-134.5948528,55.28365679,241
-134.539025,55.27406295,232
-134.4832255,55.26444222,229
-134.4274543,55.25479461,258
-134.3717116,55.24512015,474
-134.3159974,55.23541886,790
-134.2603117,55.22569075,842
-134.2046545,55.21593584,684
-134.1490261,55.20615415,533
-134.0934263,55.19634571,243
-134.0378553,55.18651053,201
-133.9823131,55.17664862,170
-133.9267997,55.16676002,148
-133.8713153,55.15684474,136
-133.8158599,55.14690279,141
-133.7604335,55.1369342,160
-133.7050362,55.12693899,172
-133.649668,55.11691718,185
-133.594329,55.10686878,175
-133.5390193,55.09679382,137
-133.4837388,55.08669231,131
-133.4284878,55.07656428,127
-133.3732661,55.06640975,184
-133.3180739,55.05622873,154
-133.2629112,55.04602124,115
-133.2077781,55.03578731,58
-157.4005649,56.80669716,35
-157.3398824,56.80838099,37
-157.0363883,56.81634558,51
-156.9756738,56.81784757,58
-156.9149543,56.81931923,180
-156.85423,56.82076058,127
-156.7935009,56.82217159,64
-156.7327672,56.82355227,66
-156.6720288,56.82490262,77
-156.611286,56.82622264,142
-156.5505388,56.82751231,135
-156.4897873,56.82877164,156
-156.4290317,56.83000063,168
-156.368272,56.83119926,205
-156.3075083,56.83236754,213
-156.2467408,56.83350547,208
-156.1859695,56.83461304,214
-156.1251946,56.83569025,211
-156.064416,56.8367371,235
-156.0036341,56.83775358,266
-155.9428487,56.83873969,303
-155.8820601,56.83969543,328
-155.8212684,56.8406208,311
-155.7604736,56.8415158,309
-155.6996758,56.84238042,303
-155.6388752,56.84321466,297
-155.5780719,56.84401851,290
-155.5172659,56.84479199,282
-155.4564574,56.84553508,274
-155.3956464,56.84624778,262
-155.3348331,56.8469301,249
-155.2740175,56.84758202,234
-155.2131998,56.84820356,209
-155.1523801,56.8487947,167
-155.0915584,56.84935544,107
-155.0307349,56.84988579,98
-154.9699097,56.85038574,94
-154.9090828,56.8508553,77
-154.8482544,56.85129445,63
-154.7874246,56.8517032,64
-154.7265935,56.85208155,77
-154.6657612,56.8524295,66
-154.6049277,56.85274705,57
-154.5440932,56.85303419,51
-154.4832578,56.85329093,95
-154.4224216,56.85351726,87
-154.3615847,56.85371318,76
-154.2399092,56.85401381,58
-154.1790708,56.85411852,75
-154.118232,56.85419282,78
-154.0573931,56.85423671,48
-153.6923611,56.85386148,46
-153.6315237,56.85369252,64
-153.5706868,56.85349315,83
-153.5098507,56.85326337,70
-153.4490154,56.85300319,137
-153.3881811,56.85271261,191
-153.3273477,56.85239162,191
-153.2665155,56.85204022,191
-153.2056845,56.85165843,129
-153.1448549,56.85124623,97
-153.0840267,56.85080363,92
-153.0232,56.85033063,90
-152.962375,56.84982724,86
-152.9015517,56.84929345,87
-152.8407302,56.84872926,91
-152.7799107,56.84813468,96
-152.7190932,56.8475097,113
-152.6582779,56.84685433,131
-152.5974649,56.84616857,159
-152.5366542,56.84545243,174
-152.4758459,56.8447059,189
-152.4150402,56.84392898,178
-152.3542372,56.84312168,136
-152.2934369,56.842284,113
-152.2326395,56.84141594,116
-152.171845,56.8405175,117
-152.1110536,56.83958869,117
-152.0502654,56.83862951,114
-151.9894804,56.83763996,103
-151.9286988,56.83662004,94
-151.8679207,56.83556975,102
-151.8071462,56.8344891,128
-151.7463753,56.83337809,182
-151.6856082,56.83223673,290
-151.624845,56.831065,488
-151.5640857,56.82986293,770
-134.6674497,55.26136529,795
-134.6116364,55.25180597,448
-134.5558512,55.24221975,263
-134.5000943,55.23260665,282
-134.4443656,55.2229667,415
-134.3886653,55.21329991,967
-134.27735,55.19388589,927
-134.2217351,55.18413871,451
-134.1661488,55.17436476,298
-134.1105911,55.16456407,276
-134.0550621,55.15473665,204
-133.9995619,55.14488254,183
-133.9440904,55.13500174,161
-133.8886478,55.12509427,142
-133.8332341,55.11516016,138
-133.7778494,55.10519942,131
-133.7224937,55.09521208,144
-133.667167,55.08519815,153
-133.6118695,55.07515765,169
-133.5566012,55.0650906,147
-133.501362,55.05499703,136
-133.4461522,55.04487694,133
-133.3909717,55.03473037,151
-133.3358206,55.02455732,173
-133.280699,55.01435783,130
-133.2256068,55.00413191,99
-133.1705442,54.99387957,42
-157.3368307,56.7752279,42
-157.2761979,56.77687998,44
-157.0942671,56.78165456,56
-157.033613,56.78318552,120
-156.9729539,56.78468618,166
-156.9122898,56.78615656,93
-156.7909472,56.78900641,150
-156.7302688,56.79038589,176
-156.6695858,56.79173505,66
-156.6088984,56.79305391,92
-156.5482067,56.79434245,148
-156.4875107,56.79560067,148
-156.4268105,56.79682858,172
-156.3661063,56.79802616,208
-156.3053981,56.79919342,209
-156.244686,56.80033035,211
-156.1839702,56.80143695,204
-156.1232508,56.80251321,229
-156.0625278,56.80355914,257
-156.0018013,56.80457472,283
-155.9410715,56.80555997,314
-155.8803385,56.80651488,324
-155.8196023,56.80743943,310
-155.7588631,56.80833364,305
-155.6981209,56.8091975,298
-155.6373759,56.81003101,291
-155.5766281,56.81083416,284
-155.5158777,56.81160695,278
-155.4551248,56.81234939,265
-155.3943694,56.81306147,256
-155.3336117,56.81374318,243
-155.2728517,56.81439454,221
-155.2120897,56.81501552,184
-155.1513256,56.81560614,137
-155.0905595,56.8161664,98
-155.0297917,56.81669628,93
-154.9690221,56.81719579,85
-154.9082509,56.81766493,70
-154.8474782,56.8181037,60
-154.786704,56.81851209,62
-154.7259285,56.81889011,56
-154.6651519,56.81923776,62
-154.6043741,56.81955502,61
-154.5435953,56.81984191,72
-154.4828156,56.82009842,87
-154.422035,56.82032456,86
-154.3612538,56.82052031,77
-154.300472,56.82068568,50
-154.2396896,56.82082068,47
-154.1789069,56.82092529,57
-154.1181238,56.82099952,76
-153.8142077,56.82091496,40
-153.753425,56.82080691,54
-153.6926427,56.82066847,77
-153.6318609,56.82049966,70
-153.5710798,56.82030047,76
-153.5102993,56.82007089,123
-153.4495197,56.81981094,112
-153.388741,56.81952061,155
-153.3279633,56.8191999,200
-153.2671868,56.81884882,183
-153.2064115,56.81846736,145
-153.1456375,56.81805552,95
-153.0848649,56.81761331,98
-153.0240939,56.81714073,91
-152.9633245,56.81663778,86
-152.9025569,56.81610446,83
-152.841791,56.81554076,85
-152.7810272,56.8149467,85
-152.7202653,56.81432228,88
-152.6595056,56.81366749,101
-152.5987482,56.81298233,142
-152.5379931,56.81226681,171
-152.4772404,56.81152094,187
-152.4164903,56.8107447,184
-152.3557429,56.80993811,151
-152.2949981,56.80910117,121
-152.2342563,56.80823387,124
-152.1735174,56.80733622,121
-152.1127816,56.80640823,119
-152.0520489,56.80544989,108
-151.9913194,56.8044612,91
-151.9305934,56.80344218,89
-151.8698708,56.80239281,106
-151.8091517,56.80131311,148
-151.7484364,56.80020308,212
-151.6877248,56.79906272,386
-151.627017,56.79789202,631
-134.5726492,55.21037265,656
-134.5169348,55.20076718,503
-134.4612486,55.19113487,814
-134.2943599,55.16207708,680
-134.2387872,55.1523376,497
-134.183243,55.14257137,215
-134.1277273,55.13277842,198
-134.0722403,55.12295876,195
-134.0167819,55.11311242,191
-133.9613523,55.1032394,167
-133.9059514,55.09333974,150
-133.8505794,55.08341345,141
-133.7952363,55.07346055,130
-133.7399221,55.06348106,124
-133.6846369,55.05347499,120
-133.6293808,55.04344238,166
-133.5741538,55.03338323,132
-133.518956,55.02329757,116
-133.4637873,55.01318542,107
-133.4086479,55.00304679,116
-133.3535379,54.99288171,209
-133.2984572,54.9826902,157
-133.243406,54.97247227,151
-133.1883842,54.96222794,102
-157.5154837,56.73694017,44
-157.454923,56.73868153,47
-157.3943566,56.74039265,44
-157.3337845,56.74207353,50
-157.2732069,56.74372416,56
-157.2126238,56.74534454,57
-157.1520354,56.74693468,53
-157.0914417,56.74849455,73
-157.0308429,56.75002417,56
-156.970239,56.75152352,62
-156.9096302,56.75299261,157
-156.8490165,56.75443143,52
-156.7883981,56.75583997,93
-156.727775,56.75721823,157
-156.6671473,56.75856622,159
-156.6065153,56.75988392,167
-156.5458788,56.76117133,150
-156.4852382,56.76242845,140
-156.4245933,56.76365528,158
-156.3639445,56.76485181,208
-156.3032917,56.76601805,202
-156.242635,56.76715398,207
-156.1819746,56.76825961,204
-156.1213106,56.76933493,243
-156.060643,56.77037994,269
-155.999972,56.77139463,304
-155.9392976,56.77237902,325
-155.87862,56.77333308,314
-155.8179392,56.77425683,307
-155.7572555,56.77515025,301
-155.6965688,56.77601336,293
-155.6358792,56.77684613,287
-155.5751869,56.77764858,278
-155.514492,56.7784207,267
-155.4537946,56.77916248,259
-155.3930947,56.77987393,248
-155.3323925,56.78055505,227
-155.2716881,56.78120583,195
-155.2109815,56.78182627,150
-155.150273,56.78241637,107
-155.0895625,56.78297614,94
-155.0288502,56.78350555,90
-154.9681361,56.78400463,70
-154.9074205,56.78447336,65
-154.8467033,56.78491174,60
-154.7859847,56.78531978,55
-154.7252648,56.78569746,54
-154.6645437,56.7860448,53
-154.6038215,56.78636179,65
-154.5430982,56.78664843,94
-154.4823741,56.78690471,80
-154.4216491,56.78713065,82
-154.3609235,56.78732623,76
-154.3001972,56.78749145,69
-154.2394704,56.78762633,61
-154.1787433,56.78773085,67
-153.8143776,56.78772053,66
-153.7536505,56.78761257,92
-153.6929237,56.78747426,92
-153.6321976,56.7873056,72
-153.571472,56.78710658,84
-153.5107471,56.7868772,92
-153.4500231,56.78661748,103
-153.3892999,56.7863274,132
-153.3285778,56.78600698,175
-153.2678568,56.7856562,158
-153.2071371,56.78527508,148
-153.1464186,56.7848636,130
-153.0857016,56.78442178,100
-153.0249862,56.78394962,95
-152.9642723,56.78344711,87
-152.9035602,56.78291425,84
-152.8428499,56.78235105,82
-152.7821416,56.78175751,80
-152.7214352,56.78113363,86
-152.6607311,56.78047942,95
-152.6000291,56.77979486,132
-152.5393295,56.77907998,170
-152.4786324,56.77833475,185
-152.4179378,56.7775592,190
-152.3572458,56.77675332,169
-152.2965566,56.77591711,129
-152.2358702,56.77505057,125
-152.1751867,56.77415371,121
-152.1145063,56.77322653,109
-152.0538291,56.77226903,86
-151.9931551,56.77128121,77
-151.9324845,56.77026308,82
-151.8718173,56.76921464,99
-151.8111537,56.76813588,171
-151.7504937,56.76702682,344
-151.6898374,56.76588746,528
-151.6291851,56.76471779,887
-134.533747,55.1689238,803
-134.4781032,55.15929912,960
-134.3113413,55.13026431,803
-134.2558107,55.12053252,341
-134.2003085,55.110774,210
-134.1448349,55.10098877,204
-134.0893897,55.09117685,195
-134.0339732,55.08133826,188
-133.9785853,55.07147302,173
-133.9232262,55.06158115,156
-133.8678958,55.05166266,150
-133.8125942,55.04171758,144
-133.7573216,55.03174593,133
-133.7020778,55.02174772,122
-133.646863,55.01172298,117
-133.5916773,55.00167171,125
-133.5365207,54.99159396,118
-133.4813932,54.98148972,132
-133.4262949,54.97135903,131
-133.3712258,54.96120189,158
-133.3161861,54.95101834,186
-133.2611757,54.94080839,202
-133.2061947,54.93057206,138
-133.1512431,54.92030937,110
-133.0963211,54.91002034,60
-157.512278,56.70378898,48
-157.4517723,56.70552882,77
-157.3912609,56.70723844,64
-157.3307439,56.70891785,58
-157.2702214,56.71056704,70
-157.2096934,56.71218601,75
-157.14916,56.71377475,100
-157.0886215,56.71533326,98
-157.0280778,56.71686154,110
-156.967529,56.71835958,93
-156.9069754,56.71982738,72
-156.8464168,56.72126494,122
-156.7858536,56.72267225,138
-156.7252857,56.72404931,146
-156.6647133,56.72539611,176
-156.6041364,56.72671266,192
-156.5435552,56.72799894,212
-156.4829698,56.72925497,182
-156.4223802,56.73048072,193
-156.3617866,56.73167621,208
-156.3011891,56.73284142,203
-156.2405877,56.73397636,212
-156.1799826,56.73508102,222
-156.1193739,56.73615539,258
-156.0587616,56.73719949,284
-155.9981459,56.7382133,315
-155.9375269,56.73919682,319
-155.8769046,56.74015005,312
-155.8162792,56.74107299,301
-155.7556508,56.74196563,293
-155.6950195,56.74282797,285
-155.6343853,56.74366002,273
-155.5737484,56.74446176,270
-155.5131089,56.7452332,257
-155.4524668,56.74597434,251
-155.3918224,56.74668517,237
-155.3311756,56.74736569,207
-155.2705266,56.7480159,156
-155.2098755,56.7486358,118
-155.1492223,56.74922538,101
-155.0885672,56.74978465,95
-155.0279104,56.7503136,79
-154.9672518,56.75081224,65
-154.9065916,56.75128056,57
-154.8459298,56.75171856,54
-154.7852667,56.75212624,52
-154.7246023,56.75250359,51
-154.6639366,56.75285063,51
-154.6032698,56.75316734,48
-154.5426021,56.75345372,51
-154.4819334,56.75370978,90
-154.4212639,56.75393552,88
-154.3605937,56.75413093,85
-154.2999229,56.75429601,73
-154.2392517,56.75443077,74
-154.17858,56.7545352,55
-153.8752191,56.75460243,35
-153.8145472,56.75452489,36
-153.7538755,56.75441702,40
-153.6932043,56.75427883,77
-153.6325336,56.75411031,131
-153.5718635,56.75391147,130
-153.5111941,56.7536823,119
-153.4505255,56.7534228,102
-153.3898578,56.75313298,102
-153.3291912,56.75281284,136
-153.2685257,56.75246237,149
-153.2078614,56.75208158,174
-153.1471984,56.75167046,162
-153.0865368,56.75122903,107
-153.0258768,56.75075728,94
-152.9652184,56.75025521,106
-152.9045617,56.74972282,84
-152.8439069,56.74916011,83
-152.7832539,56.7485671,85
-152.722603,56.74794376,89
-152.6619543,56.74729012,99
-152.6013078,56.74660617,134
-152.5406636,56.74589191,168
-152.4800218,56.74514734,184
-152.4193826,56.74437246,198
-152.358746,56.74356729,160
-152.2981121,56.74273181,129
-152.2374811,56.74186603,120
-152.176853,56.74096996,110
-152.116228,56.74004359,91
-152.0556061,56.73908693,70
-151.9949874,56.73809998,72
-151.9343721,56.73708274,81
-151.8737602,56.73603521,102
-151.8131519,56.7349574,131
-151.7525472,56.73384931,438
-151.6919463,56.73271095,854
-134.2728058,55.08872345,379
-134.2173456,55.07897263,215
-134.1619139,55.06919511,208
-134.1065106,55.05939092,192
-134.0511358,55.04956007,186
-133.9957897,55.03970259,178
-133.9404722,55.02981849,162
-133.8851834,55.0199078,150
-133.8299233,55.00997053,141
-133.7746921,55.0000067,131
-133.7194897,54.99001633,128
-133.6643162,54.97999943,122
-133.6091717,54.96995604,144
-133.5540562,54.95988617,147
-133.4989698,54.94978984,139
-133.4439125,54.93966706,124
-133.3888844,54.92951786,121
-133.3338855,54.91934226,202
-133.2789159,54.90914028,218
-133.2239757,54.89891193,201
-133.1690648,54.88865723,158
-133.1141834,54.87837621,145
-133.0593315,54.86806889,101
-157.7508218,56.66338146,61
-157.4486274,56.67237479,48
-157.3881709,56.67408292,99
-157.3277089,56.67576086,136
-157.2672413,56.67740861,103
-157.2067683,56.67902617,156
-157.1462899,56.68061352,121
-157.0858064,56.68217067,177
-157.0253177,56.68369762,166
-156.964824,56.68519435,58
-156.9043254,56.68666087,111
-156.8438219,56.68809717,121
-156.7833138,56.68950325,150
-156.722801,56.6908791,171
-156.6622837,56.69222473,176
-156.6017619,56.69354013,182
-156.5412359,56.69482529,185
-156.4807056,56.69608021,209
-156.4201711,56.69730489,212
-156.3596327,56.69849933,208
-156.2990903,56.69966353,209
-156.2385442,56.70079747,214
-156.1779942,56.70190116,238
-156.1174407,56.7029746,268
-156.0568837,56.70401778,298
-155.9963232,56.70503071,317
-155.9357594,56.70601337,318
-155.8751924,56.70696576,307
-155.8146222,56.70788789,296
-155.7540491,56.70877975,283
-155.693473,56.70964134,277
-155.6328941,56.71047266,265
-155.5723125,56.7112737,260
-155.5117283,56.71204447,250
-155.4511415,56.71278496,236
-155.3905524,56.71349516,214
-155.3299609,56.71417509,161
-155.2693672,56.71482473,120
-155.2087714,56.71544408,100
-155.1481736,56.71603315,93
-155.0875738,56.71659193,86
-155.0269723,56.71712042,75
-154.966369,56.71761862,59
-154.9057642,56.71808653,57
-154.8451578,56.71852415,50
-154.78455,56.71893147,47
-154.7239409,56.71930849,42
-154.6633306,56.71965522,48
-154.6027192,56.71997166,45
-154.5421068,56.72025779,44
-154.4814935,56.72051363,43
-154.4208794,56.72073917,41
-154.3602646,56.7209344,69
-154.2996492,56.72109934,77
-154.2390333,56.72123398,44
-154.178417,56.72133832,44
-154.1178004,56.72141235,35
-153.9965667,56.72146952,36
-153.875333,56.72140549,40
-153.8147164,56.72132802,68
-153.7541002,56.72122025,148
-153.6934843,56.72108218,163
-153.632869,56.72091381,171
-153.5722542,56.72071514,174
-153.5116402,56.72048617,173
-153.451027,56.7202269,109
-153.3904147,56.71993733,112
-153.3298034,56.71961747,133
-153.2691933,56.71926731,169
-153.2085843,56.71888685,169
-153.1479767,56.71847609,170
-153.0873705,56.71803505,120
-153.0267658,56.71756371,121
-152.9661627,56.71706208,106
-152.9055614,56.71653016,90
-152.8449619,56.71596794,85
-152.7843643,56.71537544,91
-152.7237687,56.71475266,102
-152.6631753,56.71409959,113
-152.602584,56.71341623,129
-152.5419951,56.71270259,168
-152.4814087,56.71195868,190
-152.4208247,56.71118448,189
-152.3602434,56.71038001,123
-152.2996648,56.70954526,117
-152.2390891,56.70868024,106
-152.1785163,56.70778495,85
-152.1179465,56.7068594,66
-152.0573798,56.70590357,62
-151.9968164,56.70491748,68
-151.9362563,56.70390113,83
-151.8756996,56.70285452,114
-151.8151465,56.70177766,260
-151.754597,56.70067054,790
-134.3452191,55.06662686,776
-134.2897725,55.05691041,410
-134.2343543,55.04716727,238
-134.1789644,55.03739745,210
-134.1236029,55.02760097,189
-134.0682699,55.01777785,186
-134.0129654,55.00792811,178
-133.9576895,54.99805177,159
-133.9024422,54.98814886,153
-133.8472236,54.97821938,146
-133.7920337,54.96826335,141
-133.7368726,54.95828081,132
-133.6817404,54.94827176,125
-133.6266371,54.93823622,132
-133.5715627,54.92817422,138
-133.5165173,54.91808578,153
-133.461501,54.90797091,128
-133.4065138,54.89782963,134
-133.3515557,54.88766196,182
-133.2966269,54.87746792,212
-133.2417273,54.86724754,213
-133.1868571,54.85700083,207
-133.1320162,54.8467278,191
-133.0772047,54.83642849,176
-133.0224227,54.8261029,115
-132.9676703,54.81575107,44
-157.8681341,56.62642877,37
-157.8077745,56.62834643,52
-157.7474086,56.63023395,62
-157.4454881,56.63921944,61
-157.3850865,56.64092608,49
-157.3246793,56.64260256,52
-157.2642666,56.64424887,79
-157.2038485,56.64586502,184
-157.1434251,56.64745099,193
-157.0829964,56.64900678,164
-157.0225627,56.65053239,158
-156.9621239,56.65202782,160
-156.9016802,56.65349306,107
-156.8412318,56.6549281,114
-156.7807786,56.65633296,168
