"STRATUM","DEPTH_M","X","Y","LON","LAT","AREA_KM2"
15,76.9011764526367,-228.711643430817,6039.78435068239,-164.135773013936,53.9880773571384,13.5531563762169
15,70.8796691894531,-225.007643430817,6039.78435068239,-164.080337989236,53.9932657761482,13.5549402773609
15,72.4155578613281,-221.303643430817,6039.78435068239,-164.024885572985,53.998428954663,13.5567153981085
15,72.5796051025391,-217.599643430817,6039.78435068239,-163.969415842694,54.0035668748738,13.558481733861
15,77.5149459838867,-213.895643430817,6039.78435068239,-163.913928876035,54.0086795190484,13.5602392799053
15,91.5824813842773,-210.191643430817,6039.78435068239,-163.858424750844,54.0137668695322,13.5619880316162
15,93.8201904296875,-206.487643430817,6039.78435068239,-163.802903545119,54.018828908748,13.5637279843693
15,82.4854354858398,-202.783643430817,6039.78435068239,-163.747365337019,54.0238656191962,13.5654591335726
15,69.6723937988281,-199.079643430817,6039.78435068239,-163.691810204864,54.028876983455,13.5671814746313
15,75.0796356201172,-195.375643430817,6039.78435068239,-163.636238227134,54.033862984181,13.5688950030279
15,89.4430084228516,-191.671643430817,6039.78435068239,-163.58064948247,54.0388236041086,13.5705997142134
15,103.350509643555,-187.967643430817,6039.78435068239,-163.52504404967,54.0437588260512,13.5722956036549
15,98.6206970214844,-184.263643430817,6039.78435068239,-163.469422007692,54.0486686329004,13.5739826669168
15,109.595558166504,-180.559643430817,6039.78435068239,-163.413783435652,54.053553007627,13.5756608995075
15,103.196266174316,-176.855643430817,6039.78435068239,-163.358128412823,54.0584119332807,13.577330296978
15,82.535026550293,-173.151643430817,6039.78435068239,-163.302457018634,54.0632453929905,13.5789908549461
15,79.6588897705078,-169.447643430817,6039.78435068239,-163.246769332672,54.0680533699649,13.5806425689688
15,75.0919647216797,-165.743643430817,6039.78435068239,-163.191065434677,54.072835847492,13.5822854347
15,78.6638870239258,-162.039643430817,6039.78435068239,-163.135345404546,54.0775928089396,13.5839194477978
15,85.822135925293,-158.335643430817,6039.78435068239,-163.079609322329,54.0823242377559,13.5855446039219
15,83.7082595825195,-154.631643430817,6039.78435068239,-163.02385726823,54.0870301174691,13.5871608987751
15,77.5531616210938,-150.927643430817,6039.78435068239,-162.968089322608,54.0917104316876,13.5887683280783
15,72.7096557617188,-147.223643430817,6039.78435068239,-162.91230556597,54.0963651641009,13.5903668875599
15,75.048698425293,-143.519643430817,6039.78435068239,-162.856506078979,54.1009942984789,13.5919565729923
15,79.7031784057617,-139.815643430817,6039.78435068239,-162.800690942447,54.1055978186727,13.5935373801498
15,82.7941360473633,-136.111643430817,6039.78435068239,-162.744860237336,54.1101757086144,13.5951093048611
15,78.3198394775391,-132.407643430817,6039.78435068239,-162.689014044761,54.1147279523176,13.5966723429337
15,86.7090225219727,-128.703643430817,6039.78435068239,-162.633152445983,54.1192545338775,13.5982264902754
15,88.3524475097656,-124.999643430817,6039.78435068239,-162.577275522412,54.1237554374708,13.5997717426825
211,364.268157958984,-121.295643430817,6040.50336600292,-162.521385082003,54.1282309254894,13.6003324053133
211,557.813842773438,-117.591643430817,6040.69728190825,-162.467316109466,54.1364852980732,9.88941689028838
211,447.503845214844,-113.887643430817,6040.18966109543,-162.409231593724,54.1373301635837,13.4128166689958
211,495.759796142578,-110.183643430817,6039.97410490001,-162.353337882354,54.1420047715486,13.1901464841294
211,471.553497314453,-106.479643430817,6039.81303260642,-162.29760664714,54.1459384790157,13.5586900224063
113,186.861709594727,-102.775643430817,6039.78435068239,-162.241696737893,54.150220745982,13.6088562365675
15,88.3593978881836,-99.0716434308169,6039.78435068239,-162.185714832613,54.1545414676656,13.6103391112714
15,85.5377731323242,-95.367643430817,6039.78435068239,-162.129718259095,54.158836387762,13.6118130588927
15,85.1277313232422,-91.663643430817,6039.78435068239,-162.073707100056,54.1631054911918,13.6132780755935
15,76.3837127685547,-87.959643430817,6039.78435068239,-162.017681438355,54.1673487629593,13.6147341574273
15,78.3858489990234,-84.255643430817,6039.78435068239,-161.961641356995,54.1715661881524,13.6161813005538
15,78.3450775146484,-80.551643430817,6039.78435068239,-161.905586939116,54.1757577519429,13.6176195011072
15,79.3000717163086,-76.847643430817,6039.78435068239,-161.849518267999,54.1799234395869,13.6190487552996
15,81.1184539794922,-73.143643430817,6039.78435068239,-161.793435427066,54.1840632364246,13.6204690592527
15,81.6271286010742,-69.4396434308169,6039.78435068239,-161.737338499873,54.1881771278805,13.6218804092669
15,86.1361999511719,-65.7356434308169,6039.78435068239,-161.681227570119,54.1922650994639,13.6232828015656
15,98.1304168701172,-62.031643430817,6039.78435068239,-161.625102721635,54.1963271367687,13.6246762324176
15,107.902229309082,-58.327643430817,6039.78435068239,-161.568964038392,54.200363225474,13.6260606980987
113,147.591949462891,-54.623643430817,6039.78435068239,-161.512811604496,54.2043733513438,13.6274361949825
211,306.635314941406,-50.919643430817,6039.78435068239,-161.456645504185,54.2083575002273,13.6288027193508
211,426.503021240234,-47.215643430817,6039.78435068239,-161.400465821835,54.2123156580595,13.6301602675571
211,522.484802246094,-43.5116434308169,6039.82810966508,-161.344309089912,54.2162652756631,13.6149421301792
211,540.649780273438,-39.8076434308169,6040.46631901115,-161.290354599888,54.2229165601921,11.1208426375062
211,595.970581054688,-36.103643430817,6040.61001148143,-161.233374686135,54.2307989933665,8.00824961378208
211,579.023742675781,-32.399643430817,6040.45175833365,-161.174764638957,54.2316902976791,10.4733749047671
211,546.259643554688,-28.695643430817,6040.03573439742,-161.118967495346,54.2320600419994,13.3596342115933
211,531.456909179688,-24.991643430817,6039.78435068239,-161.063107246574,54.2355180161289,13.6381168573527
211,511.266937255859,-21.287643430817,6039.78435068239,-161.006834863537,54.2392938499877,13.6394114727778
211,498.476379394531,-17.5836434308169,6039.78435068239,-160.950549578196,54.2430435833695,13.6406970838084
211,491.304168701172,-13.8796434308169,6039.78435068239,-160.894251476098,54.2467672029855,13.641973687027
211,454.975494384766,-10.175643430817,6039.78435068239,-160.837940642919,54.2504646956341,13.6432412790217
211,437.505310058594,-6.47164343081698,6039.78435068239,-160.781617164459,54.2541360482008,13.6444998564467
211,427.766662597656,-2.76764343081697,6039.78435068239,-160.725281126646,54.2577812476587,13.6457494158926
211,470.246612548828,0.936356569183033,6039.78435068239,-160.668932615529,54.2614002810684,13.6469899540968
211,303.655975341797,4.64035656918304,6039.78435068239,-160.612571717284,54.264993135578,13.6482214676557
113,190.077789306641,8.34435656918305,6039.78435068239,-160.556198518208,54.2685597984238,13.6494439533868
113,212.391555786133,12.0483565691831,6039.78435068239,-160.49981310472,54.2721002569299,13.6506574079571
211,311.363616943359,15.752356569183,6039.78435068239,-160.443415563363,54.2756144985086,13.6518618281388
211,345.840759277344,19.456356569183,6039.78435068239,-160.387005980796,54.2791025106607,13.6530572107778
211,356.108703613281,23.160356569183,6039.78435068239,-160.330584443803,54.2825642809752,13.6542435526128
211,400.827789306641,26.864356569183,6039.78435068239,-160.274151039283,54.28599979713,13.655420850522
211,425.570770263672,30.568356569183,6039.78435068239,-160.217705854256,54.2894090468917,13.656589101337
211,455.212951660156,34.272356569183,6039.78435068239,-160.161248975858,54.2927920181156,13.6577483019657
211,501.812377929688,37.9763565691831,6039.89576440815,-160.104898913262,54.2962074161106,13.6028305199498
211,518.124877929688,41.6803565691831,6039.89514472353,-160.048374404413,54.2998432504666,13.3570343610056
211,470.386749267578,45.3843565691831,6040.01841778016,-159.992681225959,54.3040658489306,12.5486588953188
211,472.194183349609,49.088356569183,6040.05968030916,-159.934634971999,54.3069195070483,12.9460866338928
211,489.373596191406,52.792356569183,6039.83045022557,-159.878839073934,54.3093359297843,13.6414981700845
211,511.540405273438,56.496356569183,6040.41687648534,-159.824701243672,54.3154499283483,11.007515519999
211,493.137542724609,60.200356569183,6040.31417917602,-159.765167000389,54.3181055015459,11.7027542707446
211,537.384521484375,63.9043565691831,6040.1821739811,-159.710374780006,54.321224700359,11.6851364706931
211,614.648681640625,66.9971590697579,6040.15035839438,-159.658108535364,54.3286726383378,7.42942254184502
211,561.399353027344,70.1039105199435,6040.88441409636,-159.616146092529,54.3343347866731,1.9803629525615
15,1.18618226051331,-389.898687156059,6045.2445642425,-166.545710429507,53.7857067413378,0.0275426020463929
15,82.1676483154297,-387.055376881679,6042.40022479193,-166.504613981935,53.7754757167402,6.01422894275795
113,149.777297973633,-384.158771830148,6043.53820079561,-166.456591168515,53.7786160985588,12.0247568643711
211,250.663955688477,-380.575643430817,6043.55354330809,-166.403240162503,53.7862499224203,13.4576718905438
15,113.080986022949,-376.871643430817,6044.10906634515,-166.348849593374,53.7951096844393,11.0700034706625
15,88.3292541503906,-372.312200340147,6043.50162966236,-166.29626165951,53.8015521786109,9.9824223934323
15,61.2362747192383,-368.473458194411,6043.47603174396,-166.235342226626,53.8088924271159,7.98083399314663
15,14.4966564178467,-367.493039306353,6043.90519688605,-166.211964047809,53.8147238882381,0.162355275037926
14,21.3446502685547,-361.326594199246,6043.34707701865,-166.117070319026,53.8146803220766,6.46302333586797
15,69.7837753295898,-358.351643430817,6043.35625026767,-166.074522639317,53.8230671569758,13.3939285034423
15,84.5726318359375,-354.647643430817,6043.48835068239,-166.019898629439,53.8292215484003,13.4873161360254
15,98.1657867431641,-350.943643430817,6043.48835068239,-165.965059752485,53.8352641429086,13.4893956078281
113,127.628578186035,-347.239643430817,6043.48835068239,-165.910200897627,53.8412821197861,13.4914664717703
15,99.6294250488281,-343.535643430817,6043.48835068239,-165.855322136675,53.8472754586799,13.4935287224007
15,81.7863845825195,-339.831643430817,6043.48835068239,-165.800423541622,53.8532441393074,13.4955823543406
15,69.3787460327148,-336.127643430817,6043.48835068239,-165.745505184639,53.859188141456,13.4976273621826
15,70.2575988769531,-332.423643430817,6043.48835068239,-165.690567138079,53.8651074449835,13.4996637405586
15,84.9191360473633,-328.719643430817,6043.48835068239,-165.635609474472,53.8710020298184,13.501691484128
15,93.3395004272461,-325.015643430817,6043.48835068239,-165.580632266532,53.8768718759601,13.5037105876112
15,90.7084808349609,-321.311643430817,6043.48835068239,-165.525635587146,53.8827169634791,13.5057210456543
15,90.0007019042969,-317.607643430817,6043.48835068239,-165.470619509384,53.8885372725169,13.5077228530035
15,91.6879425048828,-313.903643430817,6043.48835068239,-165.415584106491,53.8943327832869,13.5097160044184
15,91.7790908813477,-310.199643430817,6043.48835068239,-165.36052945189,53.9001034760741,13.5117004946394
15,102.793617248535,-306.495643430817,6043.48835068239,-165.305455619181,53.9058493312353,13.5136763184481
15,105.302604675293,-302.791643430817,6043.48835068239,-165.250362682142,53.9115703291997,13.5156434706707
15,95.2226028442383,-299.087643430817,6043.48835068239,-165.195250714723,53.9172664504687,13.5176019461288
15,87.6426010131836,-295.383643430817,6043.48835068239,-165.140119791055,53.9229376756165,13.5195517396908
15,84.1682281494141,-291.679643430817,6043.48835068239,-165.084969985438,53.92858398529,13.5214928461742
15,86.0911331176758,-287.975643430817,6043.48835068239,-165.029801372351,53.9342053602091,13.5234252605495
15,88.9715270996094,-284.271643430817,6043.48835068239,-164.974614026444,53.939801781167,13.5253489777288
15,87.8657073974609,-280.567643430817,6043.48835068239,-164.919408022543,53.9453732290305,13.5272639925623
15,87.3720016479492,-276.863643430817,6043.48835068239,-164.864183435645,53.9509196847399,13.5291703001089
15,87.5393905639648,-273.159643430817,6043.48835068239,-164.808940340921,53.9564411293094,13.5310678952961
15,102.487014770508,-269.455643430817,6043.48835068239,-164.753678813713,53.9619375438275,13.5329567731333
15,97.6282119750977,-265.751643430817,6043.48835068239,-164.698398929534,53.9674089094568,13.5348369286766
15,96.5755233764648,-262.047643430817,6043.48835068239,-164.643100764069,53.9728552074345,13.5367083569574
15,98.1385040283203,-258.343643430817,6043.48835068239,-164.587784393174,53.9782764190727,13.5385710530186
15,104.15454864502,-254.639643430817,6043.48835068239,-164.532449892872,53.9836725257583,13.5404250120058
15,106.930137634277,-250.935643430817,6043.48835068239,-164.477097339358,53.9890435089533,13.5422702289886
15,102.779655456543,-247.231643430817,6043.48835068239,-164.421726808996,53.9943893501953,13.5441066991053
15,103.910186767578,-243.527643430817,6043.48835068239,-164.366338378316,53.9997100310973,13.5459344175491
15,101.733268737793,-239.823643430817,6043.48835068239,-164.310932124018,54.0050055333482,13.547753379487
15,94.4442520141602,-236.119643430817,6043.48835068239,-164.255508122969,54.0102758387128,13.5495635800924
15,78.1366195678711,-232.415643430817,6043.48835068239,-164.200066452201,54.0155209290321,13.5513650146103
15,75.2688217163086,-228.711643430817,6043.48835068239,-164.144607188914,54.0207407862238,13.5531576782866
15,75.4042587280273,-225.007643430817,6043.48835068239,-164.089130410471,54.0259353922818,13.5549415663891
15,76.7413330078125,-221.303643430817,6043.48835068239,-164.033636194404,54.031104729277,13.5567166742296
15,66.9483871459961,-217.599643430817,6043.48835068239,-163.978124618406,54.0362487793576,13.5584829970865
15,77.668342590332,-213.895643430817,6043.48835068239,-163.922595760336,54.0413675247485,13.5602405303144
15,82.8435211181641,-210.191643430817,6043.48835068239,-163.867049698214,54.0464609477525,13.5619892692585
15,88.7739791870117,-206.487643430817,6043.48835068239,-163.811486510225,54.0515290307498,13.5637292093248
15,79.7222442626953,-202.783643430817,6043.48835068239,-163.755906274715,54.0565717561985,13.5654603458776
15,80.0295639038086,-199.079643430817,6043.48835068239,-163.700309070192,54.0615891066348,13.5671826744089
15,76.6966400146484,-195.375643430817,6043.48835068239,-163.644694975325,54.066581064673,13.5688961902657
15,93.6811218261719,-191.671643430817,6043.48835068239,-163.589064068943,54.071547613006,13.5706008889933
15,98.6991119384766,-187.967643430817,6043.48835068239,-163.533416430036,54.0764887344052,13.5722967660894
15,98.8000030517578,-184.263643430817,6043.48835068239,-163.477752137751,54.081404411721,13.5739838170195
15,101.871604919434,-180.559643430817,6043.48835068239,-163.422071271396,54.0862946278827,13.575662037365
15,90.5307006835938,-176.855643430817,6043.48835068239,-163.366373910435,54.0911593658989,13.5773314226475
15,78.5999984741211,-173.151643430817,6043.48835068239,-163.310660134492,54.0959986088576,13.5789919684477
15,76.4565505981445,-169.447643430817,6043.48835068239,-163.254930023345,54.1008123399265,13.5806436704302
15,72.8192367553711,-165.743643430817,6043.48835068239,-163.19918365693,54.1056005423529,13.582286524189
15,83.0756225585938,-162.039643430817,6043.48835068239,-163.143421115337,54.1103631994645,13.5839205253248
15,81.3403472900391,-158.335643430817,6043.48835068239,-163.087642478813,54.1151002946687,13.5855456695766
15,75.7953338623047,-154.631643430817,6043.48835068239,-163.031847827758,54.1198118114539,13.5871619526262
15,73.6119079589844,-150.927643430817,6043.48835068239,-162.976037242726,54.1244977333885,13.5887693701725
15,68.8864288330078,-147.223643430817,6043.48835068239,-162.920210804425,54.1291580441222,13.5903679179773
15,68.3272705078125,-143.519643430817,6043.48835068239,-162.864368593713,54.1337927273852,13.5919575917759
15,72.6151351928711,-139.815643430817,6043.48835068239,-162.808510691602,54.1384017669893,13.5935383873959
15,76.9734725952148,-136.111643430817,6043.48835068239,-162.752637179255,54.1429851468274,13.5951103005981
15,77.5190048217773,-132.407643430817,6043.48835068239,-162.696748137985,54.1475428508739,13.5966733272476
15,76.9703598022461,-128.703643430817,6043.48835068239,-162.640843649254,54.1520748631852,13.5982274632034
15,82.8213958740234,-124.999643430817,6043.48835068239,-162.584923794674,54.1565811678993,13.5997727043238
15,103.233558654785,-121.295643430817,6043.48835068239,-162.528988656007,54.1610617492364,13.6013090465279
15,102.492004394531,-117.591643430817,6043.48835068239,-162.473038315162,54.1655165914991,13.6028364857149
15,96.7179565429688,-113.887643430817,6043.48835068239,-162.417072854193,54.1699456790725,13.6043550178499
113,133.13525390625,-110.183643430817,6043.48835068239,-162.361092355303,54.1743489964241,13.6058646388884
15,113.517715454102,-106.479643430817,6043.48835068239,-162.305096900841,54.1787265281044,13.6073653448315
15,82.673095703125,-102.775643430817,6043.48835068239,-162.2490865733,54.1830782587469,13.6088571317286
15,82.2652816772461,-99.0716434308169,6043.48835068239,-162.193061455318,54.1874041730684,13.6103399955606
15,88.1731643676758,-95.367643430817,6043.48835068239,-162.137021629678,54.1917042558689,13.6118139324155
15,75.9015731811523,-91.663643430817,6043.48835068239,-162.080967179304,54.1959784920321,13.6132789383879
15,75.7240600585938,-87.959643430817,6043.48835068239,-162.024898187264,54.2002268665253,13.6147350095634
15,76.6429977416992,-84.255643430817,6043.48835068239,-161.968814736768,54.2044493643998,13.6161821420937
15,69.924560546875,-80.551643430817,6043.48835068239,-161.912716911166,54.208645970791,13.6176203320985
15,72.655517578125,-76.847643430817,6043.48835068239,-161.856604793949,54.2128166709186,13.6190495758128
15,72.5242004394531,-73.143643430817,6043.48835068239,-161.800478468749,54.2169614500867,13.6204698693819
15,78.1868133544922,-69.4396434308169,6043.48835068239,-161.744338019335,54.2210802936839,13.6218812090497
15,83.3566284179688,-65.7356434308169,6043.48835068239,-161.688183529615,54.2251731871838,13.6232835910778
15,93.0630874633789,-62.031643430817,6043.48835068239,-161.632015083635,54.2292401161448,13.624677011714
15,97.9731826782227,-58.327643430817,6043.48835068239,-161.575832765577,54.2332810662106,13.6260614672732
15,123.172134399414,-54.623643430817,6043.48835068239,-161.51963665976,54.23729602311,13.6274369540596
113,161.409576416016,-50.919643430817,6043.48835068239,-161.46342685064,54.2412849726575,13.628803468369
211,264.397827148438,-47.215643430817,6043.48835068239,-161.407203422803,54.245247900753,13.6301610066514
211,327.721801757812,-43.5116434308169,6043.48835068239,-161.350966460974,54.2491847933824,13.6315095652452
211,378.420227050781,-39.8076434308169,6043.48835068239,-161.294716050009,54.2530956366175,13.6328491405621
211,406.422882080078,-36.103643430817,6043.48835068239,-161.238452274897,54.2569804166164,13.6341797290578
211,387.199798583984,-32.399643430817,6043.48835068239,-161.182175220758,54.2608391196233,13.6355013271251
211,371.685821533203,-28.695643430817,6043.48835068239,-161.125884972844,54.2646717319689,13.6368139313178
211,350.703796386719,-24.991643430817,6043.48835068239,-161.069581616537,54.2684782400707,13.6381175381207
211,345.489532470703,-21.287643430817,6043.48835068239,-161.013265237348,54.2722586304329,13.6394121440291
211,343.6181640625,-17.5836434308169,6043.48835068239,-160.956935920918,54.2760128896466,13.6406977456336
211,287.487731933594,-13.8796434308169,6043.48835068239,-160.900593753016,54.2797410043902,13.641974339469
211,240.335494995117,-10.175643430817,6043.48835068239,-160.844238819537,54.2834429614293,13.6432419221606
113,220.01579284668,-6.47164343081698,6043.48835068239,-160.787871206504,54.2871187476168,13.6445004903474
113,220.362442016602,-2.76764343081697,6043.48835068239,-160.731491000064,54.2907683498936,13.645750040637
113,222.255523681641,0.936356569183033,6043.48835068239,-160.675098286492,54.2943917552878,13.6469905697002
113,128.200286865234,4.64035656918304,6043.48835068239,-160.618693152184,54.297988950916,13.6482220742474
15,115.930068969727,8.34435656918305,6043.48835068239,-160.562275683662,54.3015599239825,13.6494445509782
113,126.11287689209,12.0483565691831,6043.48835068239,-160.505845967569,54.30510466178,13.6506579966497
113,151.062805175781,15.752356569183,6043.48835068239,-160.449404090672,54.3086231516894,13.6518624080133
113,153.957977294922,19.456356569183,6043.48835068239,-160.392950139855,54.3121153811803,13.6530577818599
113,179.358535766602,23.160356569183,6043.48835068239,-160.336484202129,54.315581337811,13.654244114984
113,198.848541259766,26.864356569183,6043.48835068239,-160.280006364617,54.3190210092286,13.6554214042382
211,244.88020324707,30.568356569183,6043.48835068239,-160.223516714568,54.3224343831691,13.6565896464939
211,315.46337890625,34.272356569183,6043.48835068239,-160.167015339344,54.3258214474578,13.6577488385882
211,353.91357421875,37.9763565691831,6043.48835068239,-160.110502326425,54.329182190009,13.6588989774561
211,342.404052734375,41.6803565691831,6043.48835068239,-160.053977763411,54.3325165988269,13.6600400600343
211,296.369018554688,45.3843565691831,6043.48835068239,-159.997441738012,54.3358246620048,13.6611720832291
211,293.024078369141,49.088356569183,6043.48835068239,-159.940894338058,54.339106367726,13.6622950440803
211,299.656219482422,52.792356569183,6043.48835068239,-159.88433565149,54.3423617042636,13.6634089395638
211,307.97900390625,56.496356569183,6043.48835068239,-159.827765766363,54.3455906599807,13.664513766665
211,312.049743652344,60.200356569183,6043.48835068239,-159.771184770844,54.3487932233306,13.6656095224957
211,339.339904785156,63.9043565691831,6043.48835068239,-159.714592753213,54.3519693828567,13.6666962040911
211,376.966339111328,67.6083565691831,6043.48835068239,-159.657989801859,54.3551191271932,13.6677738085518
211,416.561553955078,71.3123565691831,6044.15454762355,-159.604252741844,54.3602560943817,11.578624984987
211,436.115692138672,75.016356569183,6044.39121314732,-159.546904457355,54.367675021412,8.32140298165438
211,483.639434814453,78.720356569183,6044.52095122851,-159.490397116316,54.3715930536923,7.63246714137635
211,618.393188476562,81.2328880027397,6044.53910650186,-159.438239236597,54.3796460371148,3.04222999893481
211,638.524108886719,85.7895664973673,6044.99006953137,-159.381697744556,54.3837303949123,2.17112592547816
211,699.83154296875,89.6581977117049,6045.32990262752,-159.323344068451,54.3897714513522,0.00213220146839134
15,56.8610153198242,-379.710334949218,6047.08960420505,-166.4043058909,53.8162587891533,7.14386313595284
211,272.465911865234,-376.871643430817,6046.80446325145,-166.358317681866,53.8245836643028,13.1599613089913
113,208.705825805664,-373.167643430817,6047.19235068239,-166.304235999949,53.8310387862288,13.476791706811
211,233.775360107422,-369.463643430817,6047.19235068239,-166.249458191689,53.8372114380698,13.4789141204271
113,198.821624755859,-365.759643430817,6048.055540695,-166.197721570392,53.8473316917765,9.66273774021197
15,120.969253540039,-362.055643430817,6048.42193065342,-166.143283618442,53.8569570813207,6.9782327761348
15,63.0554428100586,-358.257374907907,6047.1874357869,-166.082950785358,53.8571627617966,11.9447856985254
15,82.2309265136719,-353.989596651282,6047.20155935486,-166.028195814963,53.8613500901798,12.0420378384823
15,36.7220687866211,-350.943643430817,6047.19235068239,-165.975264767787,53.8677061588636,13.4893973728733
113,126.368598937988,-347.239643430817,6047.19235068239,-165.92036570644,53.8737312510728,13.4914682218094
15,81.5017852783203,-343.535643430817,6047.19235068239,-165.865446687075,53.8797316782007,13.4935304574747
15,81.7875671386719,-339.831643430817,6047.19235068239,-165.810507781843,53.8857074199166,13.4955840745125
15,68.5684280395508,-336.127643430817,6047.19235068239,-165.755549063078,53.8916584559601,13.4976290675097
15,86.8866348266602,-332.423643430817,6047.19235068239,-165.700570603294,53.8975847661414,13.4996654311304
15,94.1344146728516,-328.719643430817,6047.19235068239,-165.645572475185,53.9034863303413,13.5016931599903
15,93.4868927001953,-325.015643430817,6047.19235068239,-165.590554751625,53.9093631285118,13.5037122488041
15,85.7929763793945,-321.311643430817,6047.19235068239,-165.535517505668,53.9152151406759,13.5057226922607
15,84.5494079589844,-317.607643430817,6047.19235068239,-165.480460810548,53.9210423469282,13.5077244850655
15,85.426399230957,-313.903643430817,6047.19235068239,-165.425384739675,53.9268447274348,13.5097176220026
15,89.6548538208008,-310.199643430817,6047.19235068239,-165.370289366638,53.932622262434,13.5117020977955
15,97.2901763916016,-306.495643430817,6047.19235068239,-165.315174765206,53.9383749322358,13.5136779072475
15,100.522285461426,-302.791643430817,6047.19235068239,-165.260041009323,53.9441027172227,13.5156450451813
15,100.648803710938,-299.087643430817,6047.19235068239,-165.204888173109,53.9498055978498,13.5176035064039
15,87.4674758911133,-295.383643430817,6047.19235068239,-165.149716330862,53.9554835546448,13.5195532857828
15,79.0572128295898,-291.679643430817,6047.19235068239,-165.094525557055,53.9611365682084,13.5214943781929
15,77.6031494140625,-287.975643430817,6047.19235068239,-165.039315926335,53.9667646192146,13.5234267785006
15,82.8273849487305,-284.271643430817,6047.19235068239,-164.984087513527,53.9723676884107,13.5253504816532
15,85.4395599365234,-280.567643430817,6047.19235068239,-164.928840393627,53.9779457566176,13.5272654825907
15,83.6960754394531,-276.863643430817,6047.19235068239,-164.873574641805,53.9834988047301,13.5291717762585
15,92.9287719726562,-273.159643430817,6047.19235068239,-164.818290333407,53.9890268137171,13.5310693576336
15,104.199996948242,-269.455643430817,6047.19235068239,-164.762987543949,53.9945297646215,13.5329582217417
15,100.427597045898,-265.751643430817,6047.19235068239,-164.707666349119,54.000007638561,13.5348383635979
15,100.550590515137,-262.047643430817,6047.19235068239,-164.65232682478,54.0054604167277,13.536709778264
15,98.6489868164062,-258.343643430817,6047.19235068239,-164.596969046961,54.0108880803888,13.5385724607611
15,88.1379852294922,-254.639643430817,6047.19235068239,-164.541593091867,54.0162906108865,13.5404264062433
15,104.186531066895,-250.935643430817,6047.19235068239,-164.486199035869,54.0216679896385,13.5422716098127
15,99.2846298217773,-247.231643430817,6047.19235068239,-164.430786955509,54.0270201981377,13.5441080665674
15,99.5834197998047,-243.527643430817,6047.19235068239,-164.3753569275,54.032347217953,13.5459357716942
15,96.3844680786133,-239.823643430817,6047.19235068239,-164.31990902872,54.0376490307293,13.5477547203531
15,92.9325942993164,-236.119643430817,6047.19235068239,-164.264443336218,54.0429256181873,13.5495649077826
15,76.160774230957,-232.415643430817,6047.19235068239,-164.208959927207,54.0481769621245,13.5513663291817
15,72.5958557128906,-228.711643430817,6047.19235068239,-164.153458879071,54.0534030444147,13.5531589798059
15,71.4845504760742,-225.007643430817,6047.19235068239,-164.097940269357,54.0586038470086,13.5549428549089
15,73.168212890625,-221.303643430817,6047.19235068239,-164.042404175779,54.0637793519338,13.55671794981
15,71.6933059692383,-217.599643430817,6047.19235068239,-163.986850676216,54.0689295412951,13.5584842597799
15,74.3373260498047,-213.895643430817,6047.19235068239,-163.931279848712,54.0740543972748,13.5602417801867
15,76.8000030517578,-210.191643430817,6047.19235068239,-163.875691771475,54.0791539021326,13.5619905064096
15,77.144905090332,-206.487643430817,6047.19235068239,-163.820086522875,54.0842280382063,13.5637304337645
15,79.7598114013672,-202.783643430817,6047.19235068239,-163.764464181448,54.0892767879115,13.5654615577211
15,73.5731353759766,-199.079643430817,6047.19235068239,-163.708824825888,54.0943001337419,13.5671838736563
15,81.5464477539062,-195.375643430817,6047.19235068239,-163.653168535054,54.0992980582699,13.5688973770418
15,90.5380935668945,-191.671643430817,6047.19235068239,-163.597495387966,54.1042705441463,13.5706020633526
15,90.3001708984375,-187.967643430817,6047.19235068239,-163.541805463803,54.1092175741007,13.5722979280405
15,90.7542343139648,-184.263643430817,6047.19235068239,-163.486098841904,54.1141391309419,13.5739849666586
15,89.4205856323242,-180.559643430817,6047.19235068239,-163.430375601768,54.1190351975578,13.5756631747322
15,79.1459808349609,-176.855643430817,6047.19235068239,-163.374635823054,54.1239057569155,13.5773325478497
15,75.8954772949219,-173.151643430817,6047.19235068239,-163.318879585577,54.128750792062,13.5789930815697
15,72.5159530639648,-169.447643430817,6047.19235068239,-163.26310696931,54.1335702861241,13.5806447714615
15,77.7012176513672,-165.743643430817,6047.19235068239,-163.207318054383,54.1383642223082,13.5822876132021
15,83.5657806396484,-162.039643430817,6047.19235068239,-163.151512921083,54.1431325839015,13.5839216024237
15,77.821907043457,-158.335643430817,6047.19235068239,-163.095691649851,54.1478753542709,13.5855467348108
15,72.7101821899414,-154.631643430817,6047.19235068239,-163.039854321286,54.1525925168645,13.5871630060453
15,70.2906646728516,-150.927643430817,6047.19235068239,-162.984001016138,54.1572840552108,13.5887704118395
15,71.1794052124023,-147.223643430817,6047.19235068239,-162.928131815313,54.1619499529193,13.5903689479618
15,71.0879135131836,-143.519643430817,6047.19235068239,-162.872246799869,54.1665901936808,13.5919586101465
15,68.4009170532227,-139.815643430817,6047.19235068239,-162.816346051017,54.1712047612672,13.5935393941898
15,74.3876876831055,-136.111643430817,6047.19235068239,-162.76042965012,54.1757936395322,13.5951112959318
15,75.5436553955078,-132.407643430817,6047.19235068239,-162.704497678691,54.1803568124112,13.5966743111525
15,75.0581359863281,-128.703643430817,6047.19235068239,-162.648550218395,54.1848942639211,13.5982284357491
